ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,Total_Actual_VCUs_Issued,Actual_Issuance_Start_Date,Actual_Issuance_End_Date,t_actual_days,t_actual_years,Total_Estimated_ERs_Actual_Period,q_quotient,log_q_success_indicator,Regime,Technology_Category,Tech_Biomass and Waste,Tech_Energy Efficiency,Tech_Other_Renewable,Scale_Category,Scale_Large,Is_International,Tech_Hydro,Tech_Industrial Gases,Tech_Other,Tech_Solar,Is_CDM
303,"Positive Climate Care 9.75 MW Bundled Wind Power Project Activity by Savita Oil Technologies Ltd. & its group companies in the state of Maharashtra, India",Savita Oil Technologies Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,15480,Asia,01-02-10,,,69199.0,01-01-08,30-06-12,1642.0,4.495550992,69591.12936,0.994365239,-0.005650696,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
349,"8.35 MW Wind Power Project at Guddarangavana Halli, District Chitradurga, State Karnataka, India.",MSPL Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,17068,Asia,06-04-20,,,183394.0,04-01-06,31-03-16,3739.0,10.23682409,174722.1136,1.049632449,0.048440054,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
376,"Positive Climate Care 8.25 MW Bundled Wind Power Project Activity by Savita Oil Technologies Limited in Hassan, Karnataka, India.",Savita Oil Technologies Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,17757,Asia,04-05-10,,,137982.0,04-01-08,30-03-18,3738.0,10.23408624,181726.6694,0.759283161,-0.2753805,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
458,6 MW Wind Power Project in Maharashtra by PTC India,PTC India Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,11562,,06-04-20,,,116858.0,01-01-09,30-03-18,3375.0,9.240246407,106835.729,1.093810106,0.089667111,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
482,2.5 MW Bundled Wind Power Project in Maharashtra (India),Raj Infrastructure Development (India) Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,3946,Asia,18-08-10,,,24987.0,01-01-08,24-04-17,3401.0,9.311430527,36742.90486,0.680049661,-0.385589452,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Harisons Hydel Construction Co. (P) Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,17868,Asia,10-09-10,02-04-18,01-04-28,191068.0,04-02-08,01-04-18,3709.0,10.15468857,181443.9754,1.053041302,0.051682455,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
498,"Grid-connected wind electricity generation project in Tamil Nadu, India",National Enterprises,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,7402,Asia,08-10-10,,,29626.0,01-01-10,31-12-15,2190.0,5.995893224,44381.60164,0.667528861,-0.404172652,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
499,"Positive Climate Care 4.67 MW Bundled Grid connected Wind Power Project Activity in Jaisalmer, Rajasthan, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,13233,Asia,06-04-20,,,47268.0,04-01-06,31-03-16,3739.0,10.23682409,135463.8932,0.348934309,-1.0528716,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
508,"Natural Gas based Combined Cycle Power Project at Valantharavai Village, Ramanathapuram District, Tamil Nadu by Penna Electricity Limited [Formerly Arkay Energy Limited]",Pioneer Power Limited,Energy industries (renewable/non-renewable sources),,AM0029,Registered,India,90339,Asia,28-10-10,,,12.0,07-01-06,30-06-16,3827.0,10.47775496,946549.9055,1.27e-05,-11.27567232,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
531,"1 MW Jiwa Small Hydel Project in Kullu, Himachal Pradesh",Chevron Hydel (Pvt.) Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,4484,Asia,06-04-20,,,10539.0,01-04-07,03-01-09,643.0,1.760438056,7893.804244,1.335097714,0.289004483,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
538,14.1 MW grid connected wind energy project in Tamilnadu by ITC Limited,ITC Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,36182,Asia,06-04-20,,,183740.0,10-01-11,13-03-17,2254.0,6.171115674,223283.3073,0.822900745,-0.194919687,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
563,Biomass based steam generation project by Sterling Agro Industries Ltd.,Sterling Agro Industries Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,9500,Asia,06-04-20,,,173990.0,01-01-13,31-12-18,2190.0,5.995893224,56960.98563,3.054546864,1.116631256,VCS,Other Renewable,False,False,True,Small Scale,0,1,,,,,0
584,2.5 MW Rice husk based cogeneration plant at Hanuman Agro Industries Limited,Hanuman Agro Industries Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,32563,Asia,06-04-20,,,190281.0,01-01-07,30-08-16,3529.0,9.661875428,314619.6496,0.604796936,-0.502862521,VCS,Other Renewable,False,False,True,Small Scale,0,1,,,,,0
617,"Electricity generation through wind power project at Jodhpur, Rajasthan",M/s Paranjape Autocast Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,5808,Asia,21-05-11,,,30890.0,01-01-13,29-03-19,2278.0,6.236824093,36223.47433,0.852761933,-0.159274864,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
650,"Biomass Based Power Generation Plant at Village Channu, Punjab",Universal Biomass Energy Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,74891,Asia,21-07-11,,,95284.0,01-01-10,28-02-11,423.0,1.158110883,86732.08214,1.098601552,0.094038054,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
655,"24.8 MW Wind power project by Belgaum Wind Farms Private Ltd. in Gadag, Karnataka",Belgaum Wind Farms Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,51985,Asia,06-04-20,,,132061.0,07-07-08,06-07-18,3651.0,9.995893224,519636.5092,0.254141111,-1.369865609,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
662,5.5 MW Bundled Wind Power Project by WMI Cranes Ltd,WMI Power Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,8906,Asia,06-04-20,,,37957.0,01-01-08,20-10-17,3580.0,9.801505818,87292.21081,0.434826884,-0.832807296,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
676,33.9 MW Bundled Wind Power project in states of Karnataka and Tamil Nadu,Techno Electric & Engineering Company Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,81947,Asia,06-04-20,01-04-18,31-03-28,411306.0,04-01-08,30-03-18,3738.0,10.23408624,838652.6653,0.490436646,-0.712459171,VCS,Other,False,False,False,Large Scale,1,1,,,,,0
636,8MW biomass based power plant at Phagwara,JCT Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,29393,Asia,06-04-20,,,227187.0,12-01-12,30-09-18,2453.0,6.715947981,197401.859,1.150885818,0.140531923,VCS,Other Renewable,False,False,True,Small Scale,0,1,,,,,0
734,Wind power project by Patnaik Minerals Pvt. Ltd.,Patnaik Minerals Private Limited (PMPL),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,64864,Asia,04-06-20,,,513884.0,05-01-07,30-04-17,3768.0,10.31622177,669151.4086,0.767963713,-0.264012796,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
749,Grid Connected Renewable Power Generation from Wind Mills by L.S Mills,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,18539,Asia,16-12-11,,,165710.0,01-01-07,07-03-16,3353.0,9.180013689,170188.2738,0.973686355,-0.026666044,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
782,Grid connected wind energy project in Tamil Nadu by Super Wind Project Private Ltd.,Super Wind Project Private Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,80087,Asia,06-04-20,,,379365.0,10-01-08,17-12-17,3629.0,9.935660507,795717.243,0.476758551,-0.740745098,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
840,WIND POWER PROJECT BY M/S DHARIWAL INDUSTRIES LTD. AND M/S R. M. DHARIWAL (HUF),Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,35919,Asia,06-04-20,,,323019.0,01-01-11,31-07-22,4229.0,11.57837098,415883.5072,0.776705482,-0.252694045,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
891,"Bundled Wind Power generation project by Savita Oil Technologies Ltd., India",Savita Oil Technologies Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,15000,Asia,13-09-12,,,118454.0,01-01-11,31-12-17,2556.0,6.997946612,104969.1992,1.128464358,0.120857734,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
926,"Wind power project by Sargam Retails Pvt. Ltd. in Gujarat, India",Sargam Retails Pvt. Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,16181,Asia,06-04-20,,,87644.0,01-01-10,31-03-22,4472.0,12.24366872,198114.8036,0.44238996,-0.815563524,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
1021,Grid Connected Wind Power Project by M/s. D. J. Malpani in Rajasthan,M/s D. J. Malpani,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,13433,Asia,29-08-13,21-03-21,20-03-31,47157.0,10-01-16,31-03-22,2272.0,6.220396988,83558.59274,0.564358475,-0.572065635,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
1039,AES Saurashtra Windfarms,Tata Power Renewable Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,80385,Asia,16-04-13,,,573751.0,09-01-12,06-06-21,3436.0,9.407255305,756202.2177,0.758726947,-0.27611332,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1045,"Wind Power Project at Rajkot, Gujarat",ReNew Wind Energy (Rajkot) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,47244,Asia,13-08-13,29-03-22,28-03-32,416338.0,07-01-15,31-12-23,3280.0,8.980150582,424258.2341,0.981331572,-0.018844882,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1069,"8 MW bundled wind power project, proposed by Ghodawat Industries (India) Pvt. Ltd.",Ghodawat Industries (I) Pvt.Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,116926,Asia,06-04-20,,,55145.0,04-01-09,31-03-16,2643.0,7.23613963,846092.8624,0.065176061,-2.73066304,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
1075,Kohinoor Wind Power Project in Rajasthan,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,37741,Asia,03-10-10,,,118407.0,03-11-10,31-12-15,1884.0,5.158110883,194672.2628,0.608237652,-0.497189599,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1088,"4.2 MW Wind Power Project by National Enterprises at Tamil Nadu, India",National Enterprises,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,9294,Asia,21-06-13,,,30981.0,04-01-12,31-03-18,2278.0,6.236824093,57965.04312,0.534477304,-0.626466011,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
1114,SONAWADE SMALL HYDRO POWER PROJECT,Mahati Hydro Power Projects Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,16995,Asia,23-10-13,14-09-20,13-09-30,155647.0,01-01-12,31-10-18,2495.0,6.830937714,116091.7864,1.340723618,0.293209482,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
1160,"6.5 MW cogeneration project in Akbarpur, Punjab",Gillanders Arbuthnot & Co. Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,35044,Asia,29-10-12,,,308675.0,01-01-10,29-03-19,3374.0,9.237508556,323719.2498,0.953526861,-0.047587684,VCS,Other Renewable,False,False,True,Small Scale,0,1,,,,,0
1217,Electricity Generation through Wind Power by SRHHL,Sree Rayalaseema Hi-Strength Hypo Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,11215,Asia,20-12-13,,,59928.0,01-10-10,25-09-19,3281.0,8.982888433,100743.0938,0.594859635,-0.519429809,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
1236,25 MW Solar PV Project in Gujarat,Visual Percept Solar Projects Pvt. Ltd. (VPSPPL),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,32763,Asia,06-04-20,,,239325.0,12-01-15,30-11-21,2514.0,6.882956879,225506.3162,1.061278478,0.059474292,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1254,"Yelisirur wind power project, India",Bhoruka Power Corporation Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,49451,Asia,26-02-14,,,336748.0,01-01-13,25-04-22,3401.0,9.311430527,460459.551,0.731330253,-0.312890139,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
733,Biomass based steam generation project by Gujarat Ambuja Exports Ltd.,Gujarat Ambuja Exports Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,45523,Asia,06-04-20,,,175826.0,04-01-08,31-12-17,3649.0,9.990417522,454793.7769,0.386605994,-0.950349209,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
2242,Installation of wind power project in Rajasthan and Tamil Nadu,Wind Urja India Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,92328,Asia,05-01-21,01-04-16,31-03-26,249703.0,04-01-16,31-10-19,1396.0,3.822039699,352881.2813,0.707611917,-0.345859475,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2243,"Wind power project in Madhya Pradesh, India",Ratedi Wind Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,40546,Asia,09-02-21,25-08-16,24-08-26,125737.0,01-01-17,31-10-19,1033.0,2.828199863,114672.1916,1.096490772,0.092114873,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2244,Lalpur wind farm in Gujarat,Tadas Wind Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,99859,Asia,14-01-21,,,275169.0,10-01-16,31-10-19,1390.0,3.805612594,380024.668,0.724081943,-0.322850712,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2245,"Wind power project in Rajasthan, India",Ratedi Wind Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,40546,Asia,14-01-21,01-07-18,30-06-28,54223.0,07-01-18,31-10-19,662.0,1.812457221,73487.89049,0.737849456,-0.304015465,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2248,Wind energy project by LWEPL-1,Lalpur Wind Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,101865,Asia,25-11-20,01-01-17,31-12-26,295277.0,01-01-17,31-10-19,1033.0,2.828199863,288094.5791,1.024930774,0.024625073,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2069,Greenfield Solar Power Mission by Fortum India,Fortum India Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,412674,Asia,06-12-20,19-03-21,18-03-31,1803998.0,01-01-22,30-06-24,911.0,2.494182067,1029284.09,1.752672578,0.56114181,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2065,Renewable Energy Power Projects by Atria Power,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,314814,Asia,17-04-20,25-01-18,24-01-28,1009638.0,01-01-19,31-12-22,1460.0,3.997262149,1258394.086,0.802322588,-0.220244523,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2058,50MW Greenfield Solar Plant in UP by Jakson Group,Jakson Power Pvt. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,85873,Asia,27-07-21,01-07-21,30-06-31,50186.0,07-01-21,31-03-22,448.0,1.226557153,105328.1424,0.476472848,-0.741344539,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2059,Renewable Solar Power Project by Mahindra Renewables Private Limited,Mahindra Renewables Private Limited.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,389911,Asia,12-05-22,06-07-18,05-07-28,1355158.0,07-06-18,30-04-22,1423.0,3.89596167,1519078.311,0.892092258,-0.114185724,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2052,Renewable Wind Power Project by Axis Wind Farms (Rayalaseema) Pvt. Ltd,Axis Wind Farms (Rayalaseema) Pvt. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,202492,Asia,20-08-20,02-03-18,01-03-28,923672.0,03-02-18,30-09-22,1700.0,4.654346338,942467.8987,0.980056723,-0.020144829,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2042,Renewable Wind Power Project by Adani,Adani Green Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,172333,Asia,24-03-21,29-06-19,28-06-29,1376160.0,01-01-20,31-08-23,1338.0,3.663244353,631297.8891,2.17989007,0.779274449,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2033,3.5 MW Small Hydro Project In Himachal Pradesh,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,14462,Asia,23-08-20,23-02-18,22-02-28,45316.0,01-01-19,31-07-22,1307.0,3.578370979,51750.4011,0.875664711,-0.132772012,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
2038,Energising Indian homes by Solar rooftop projects,Azure Power India Pvt ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,140874,Asia,12-04-21,28-12-17,27-12-27,68935.0,01-01-18,30-11-19,698.0,1.911019849,269213.0103,0.256061176,-1.362338894,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2023,Renewable Solar Power Project By Rishabh Renergy,Rishabh Renergy Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,23089,Asia,12-07-21,28-03-18,27-03-28,47877.0,01-01-19,30-06-21,911.0,2.494182067,57588.16975,0.831368668,-0.184681938,VCS,Other Renewable,False,False,True,Small Scale,0,0,,,,,0
2026,Allain Duhangan Hydroelectric Project (ADHP),AD Hydro Power Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,494668,Asia,28-01-21,,,1535217.0,10-01-16,30-09-19,1359.0,3.72073922,1840530.628,0.834116519,-0.181382176,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2017,Karnataka Pavagada-II Solar Project by Avaada (150 MW),Avaada Solarise Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,305870,Asia,18-11-20,08-11-19,07-11-29,522568.0,11-08-19,31-08-21,751.0,2.056125941,628907.2416,0.830914268,-0.185228657,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2019,"100 MW grid connected Wind Power project in Jamnagar Gujarat, India",Verdant Renewables Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,363796,Asia,03-11-22,21-06-19,20-06-29,1059054.0,01-01-20,31-03-23,1185.0,3.244353183,1180282.71,0.897288413,-0.108377938,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
2020,250 MW Wind Power Project by Mytrah Energy,M/s Mytrah Vayu (Sabarmati) Pvt. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,506370,Asia,24-12-19,30-01-19,29-01-29,1853869.0,12-01-19,30-06-23,1630.0,4.462696783,2259775.77,0.820377413,-0.197990785,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1993,Bundled Wind Power project in Koppal Karnataka,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,266634,Asia,25-06-20,02-03-18,01-03-28,1289542.0,01-01-19,31-12-22,1460.0,3.997262149,1065805.996,1.209921885,0.1905558,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1985,"100 MW Bundled Wind Power Project in Anantapuram, Andhra Pradesh",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,192849,Asia,07-02-20,22-03-18,21-03-28,307114.0,01-01-19,31-12-22,1460.0,3.997262149,770868.0082,0.398400241,-0.920298149,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1990,"40MW Bundled Solar Project in Telangana, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,79241,Asia,16-03-20,22-12-17,21-12-27,378107.0,01-01-18,31-12-22,1825.0,4.996577687,395933.8125,0.954975271,-0.046069833,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1981,"Waste Heat Recovery Power Project at JK Cement Works (Unit of JK Cement Limited), Nimbahera, Chittorgarh, Rajasthan",JK Cement Ltd. (JKCL),Energy industries (renewable/non-renewable sources),,ACM0012,Registered,India,70796,Asia,16-03-22,,,221401.0,04-01-12,31-03-18,2278.0,6.236824093,441542.1985,0.501426592,-0.690298058,VCS,Other,False,False,False,Large Scale,1,1,,,,,0
1976,Renewable Solar Power Project by Shapoorji Pallonji,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,432770,Asia,23-08-20,08-04-18,07-04-28,1178056.0,01-01-19,30-09-21,1003.0,2.746064339,1188414.264,0.991283962,-0.008754245,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1968,Grid Connected Wind Energy Project in Gujarat,Apraava Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,759489,Asia,08-05-20,07-04-23,06-04-33,254468.0,04-07-23,31-12-23,180.0,0.492813142,374286.1602,0.679875526,-0.385845548,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1946,Renewable Wind Power Project by Hero Future Energies,Hero Future Energies Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,50140,Asia,09-09-19,29-12-17,28-12-27,225066.0,10-01-19,30-06-22,1267.0,3.468856947,173928.4873,1.294014589,0.25774947,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
1941,Sustainable City Projects at India’s Cleanest City- Indore,Indore Smart City Development Ltd,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0002; ACM0022,Registered,India,283396,Asia,26-08-19,12-10-17,11-10-27,339834.0,10-12-17,31-12-20,1117.0,3.058179329,866675.7892,0.392112026,-0.936207698,VCS,Biomass and Waste,True,False,False,Large Scale,1,1,,,,,0
1934,"Patikari Hydro Electric Power Project in Distt-Mandi, Himachal Pradesh, India",Patikari Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,58583,Asia,15-06-20,,,257116.0,11-01-12,17-01-18,2198.0,6.01779603,352540.5448,0.729323205,-0.315638292,VCS,Other,False,False,False,Large Scale,1,0,,,,,0
